"","collectioncode","animal_id","scientificname","common_name_e","datelastmodified","detectedby","glatos_array","station","receiver_sn","bottom_depth","receiver_depth","transmitter_id","transmitter_codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","detection_timestamp_utc","timezone","deploy_long","deploy_lat","st_setsrid_4326","yearcollected","monthcollected","daycollected","julianday","timeofday","datereleasedtagger","datereleasedpublic","local_area","notes","citation","unqdetecid"
"50","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:20:48,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.3466666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217431"
"51","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:20:59,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.3497222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180188"
"52","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:21:04,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,8,29,241,16.3511111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-205513"
"53","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:21:09,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.3525,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201108"
"54","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:22:23,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.3730555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217432"
"55","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:22:38,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.3772222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180189"
"56","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:22:45,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.3791666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201109"
"57","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:23:59,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.3997222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217433"
"58","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:24:22,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.4061111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180190"
"59","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:25:36,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.4266666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217434"
"60","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:26:01,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.4336111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201110"
"61","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:27:15,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.4541666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217435"
"62","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:27:44,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.4622222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201111"
"63","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:27:49,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.4636111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180191"
"64","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:29:25,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.4902777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180192"
"65","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:29:35,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.4930555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201112"
"66","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:30:45,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.5125,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217436"
"67","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:31:02,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.5172222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180193"
"68","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:32:40,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.5444444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180194"
"69","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:32:46,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.5461111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217437"
"70","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:32:48,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.5466666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201113"
"71","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:34:20,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.5722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180195"
"72","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:34:27,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.5741666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201114"
"73","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:34:44,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.5788888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217438"
"74","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:36:05,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.6013888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180196"
"75","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:36:34,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.6094444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217439"
"76","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:37:59,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.6330555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180197"
"77","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX025","351",116,108,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:38:00,"UTC",-63.37781,44.33924,"0101000020E6100000060DFD135CB04FC05DBF60376C2B4640",2014,8,29,241,16.6333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-201115"
"78","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:38:10,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.6361111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217440"
"79","NSBS","NSBS-Xena","Prionace glauca","blue shark","2015-10-19","HFX","HFX","HFX026","338",132,124,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:39:45,"UTC",-63.3713,44.33408,"0101000020E61000009D8026C286AF4FC0B41F2922C32A4640",2014,8,29,241,16.6625,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-217441"
"80","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:41:31,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,8,29,241,16.6919444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180198"
"81","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:41:54,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.6983333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180199"
"82","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:43:44,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.7288888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180200"
"83","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:45:46,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.7627777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180201"
"84","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:46:06,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,8,29,241,16.7683333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-190758"
"85","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:47:41,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,8,29,241,16.7947222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-190759"
"86","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:49:17,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,8,29,241,16.8213888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-190760"
"87","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:53:15,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.8875,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180202"
"88","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:54:53,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.9147222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180203"
"89","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:56:34,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.9427777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180204"
"90","NSBS","NSBS-Xena","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-26658","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:57:34,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,8,29,241,16.9594444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26658-190761"
"91","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:58:18,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,16.9716666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180205"
"92","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 16:59:32,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,8,29,241,16.9922222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180206"
"93","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 17:00:12,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,17.0033333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180207"
"94","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX041","147",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 17:01:13,"UTC",-63.27502,44.24714,"0101000020E61000007ADFF8DA33A34FC048C49448A21F4640",2014,8,29,241,17.0202777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180208"
"95","NSBS","NSBS-Skylar","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26670","A69-9001",NA,NA,"pinger",NA,NA,2014-08-29 17:01:56,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,8,29,241,17.0322222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26670-180209"
