"","hour","ID","lat","lon","Det","Diel","tidemeters","tidestate","benthos","rugosity","habitat","depth"
"231","2018-06-10 15","BTT35",24.576916,-81.84723702,0,"Day",0.059119,"outgoing","seagrass",2,"channel",3.38328
"232","2018-06-10 16","BTT35",24.576916,-81.84723702,0,"Day",-0.005906,"low","seagrass",2,"channel",3.38328
"233","2018-06-10 17","BTT35",24.576916,-81.84723702,0,"Day",-0.027624,"low","seagrass",2,"channel",3.38328
"234","2018-06-10 18","BTT35",24.576916,-81.84723702,0,"Day",-0.004618,"low","seagrass",2,"channel",3.38328
"235","2018-06-10 19","BTT35",24.576916,-81.84723702,0,"Day",0.051022,"incoming","seagrass",2,"channel",3.38328
"236","2018-06-10 20","BTT35",24.576916,-81.84723702,0,"Day",0.120458,"incoming","seagrass",2,"channel",3.38328
"237","2018-06-10 21","BTT35",24.576916,-81.84723702,0,"Night",0.189243,"incoming","seagrass",2,"channel",3.38328
"238","2018-06-10 22","BTT35",24.576916,-81.84723702,0,"Night",0.246147,"high","seagrass",2,"channel",3.38328
"239","2018-06-10 23","BTT35",24.576916,-81.84723702,0,"Night",0.278927,"high","seagrass",2,"channel",3.38328
"240","2018-06-11 00","BTT35",24.576916,-81.84723702,0,"Night",0.276967,"high","seagrass",2,"channel",3.38328
"241","2018-06-11 01","BTT35",24.576916,-81.84723702,0,"Night",0.242022,"outgoing","seagrass",2,"channel",3.38328
"242","2018-06-11 02","BTT35",24.576916,-81.84723702,0,"Night",0.18423,"outgoing","seagrass",2,"channel",3.38328
"243","2018-06-11 03","BTT35",24.576916,-81.84723702,0,"Night",0.124237,"low","seagrass",2,"channel",3.38328
"244","2018-06-11 04","BTT35",24.576916,-81.84723702,0,"Night",0.085916,"low","seagrass",2,"channel",3.38328
"245","2018-06-11 05","BTT35",24.576916,-81.84723702,0,"Night",0.08655,"low","seagrass",2,"channel",3.38328
"246","2018-06-11 06","BTT35",24.576916,-81.84723702,0,"Night",0.133323,"incoming","seagrass",2,"channel",3.38328
"247","2018-06-11 07","BTT35",24.576916,-81.84723702,0,"Day",0.210992,"incoming","seagrass",2,"channel",3.38328
"248","2018-06-11 08","BTT35",24.576916,-81.84723702,0,"Day",0.296496,"incoming","seagrass",2,"channel",3.38328
"249","2018-06-11 09","BTT35",24.576916,-81.84723702,0,"Day",0.371213,"incoming","seagrass",2,"channel",3.38328
"250","2018-06-11 10","BTT35",24.576916,-81.84723702,0,"Day",0.422489,"high","seagrass",2,"channel",3.38328
"251","2018-06-11 11","BTT35",24.576916,-81.84723702,0,"Day",0.43896,"high","seagrass",2,"channel",3.38328
"252","2018-06-11 12","BTT35",24.576916,-81.84723702,0,"Day",0.413207,"high","seagrass",2,"channel",3.38328
"253","2018-06-11 13","BTT35",24.576916,-81.84723702,0,"Day",0.342838,"outgoing","seagrass",2,"channel",3.38328
"254","2018-06-11 14","BTT35",24.576916,-81.84723702,0,"Day",0.235033,"outgoing","seagrass",2,"channel",3.38328
"255","2018-06-11 15","BTT35",24.576916,-81.84723702,0,"Day",0.111567,"outgoing","seagrass",2,"channel",3.38328
"256","2018-06-11 16","BTT35",24.576916,-81.84723702,0,"Day",0.002736,"outgoing","seagrass",2,"channel",3.38328
"257","2018-06-11 17","BTT35",24.576916,-81.84723702,0,"Day",-0.065333,"low","seagrass",2,"channel",3.38328
"258","2018-06-11 18","BTT35",24.576916,-81.84723702,0,"Day",-0.081202,"low","seagrass",2,"channel",3.38328
"259","2018-06-11 19","BTT35",24.576916,-81.84723702,0,"Day",-0.046269,"low","seagrass",2,"channel",3.38328
"260","2018-06-11 20","BTT35",24.576916,-81.84723702,0,"Day",0.021804,"incoming","seagrass",2,"channel",3.38328
"261","2018-06-11 21","BTT35",24.576916,-81.84723702,0,"Night",0.102356,"incoming","seagrass",2,"channel",3.38328
"262","2018-06-11 22","BTT35",24.576916,-81.84723702,0,"Night",0.180767,"incoming","seagrass",2,"channel",3.38328
"263","2018-06-11 23","BTT35",24.576916,-81.84723702,0,"Night",0.24496,"high","seagrass",2,"channel",3.38328
"264","2018-06-12 00","BTT35",24.576916,-81.84723702,0,"Night",0.280473,"high","seagrass",2,"channel",3.38328
"265","2018-06-12 01","BTT35",24.576916,-81.84723702,0,"Night",0.27579,"high","seagrass",2,"channel",3.38328
"266","2018-06-12 02","BTT35",24.576916,-81.84723702,0,"Night",0.234948,"outgoing","seagrass",2,"channel",3.38328
"267","2018-06-12 03","BTT35",24.576916,-81.84723702,0,"Night",0.17193,"outgoing","seagrass",2,"channel",3.38328
"268","2018-06-12 04","BTT35",24.576916,-81.84723702,0,"Night",0.111705,"low","seagrass",2,"channel",3.38328
"269","2018-06-12 05","BTT35",24.576916,-81.84723702,0,"Night",0.080345,"low","seagrass",2,"channel",3.38328
"270","2018-06-12 06","BTT35",24.576916,-81.84723702,0,"Night",0.095655,"low","seagrass",2,"channel",3.38328
"271","2018-06-12 07","BTT35",24.576916,-81.84723702,0,"Day",0.159939,"incoming","seagrass",2,"channel",3.38328
"272","2018-06-12 08","BTT35",24.576916,-81.84723702,0,"Day",0.251334,"incoming","seagrass",2,"channel",3.38328
"273","2018-06-12 09","BTT35",24.576916,-81.84723702,0,"Day",0.344161,"incoming","seagrass",2,"channel",3.38328
"274","2018-06-12 10","BTT35",24.576916,-81.84723702,0,"Day",0.419921,"incoming","seagrass",2,"channel",3.38328
"275","2018-06-12 11","BTT35",24.576916,-81.84723702,0,"Day",0.466228,"high","seagrass",2,"channel",3.38328
"276","2018-06-12 12","BTT35",24.576916,-81.84723702,0,"Day",0.471265,"high","seagrass",2,"channel",3.38328
"277","2018-06-12 13","BTT35",24.576916,-81.84723702,0,"Day",0.428729,"high","seagrass",2,"channel",3.38328
"278","2018-06-12 14","BTT35",24.576916,-81.84723702,0,"Day",0.336643,"outgoing","seagrass",2,"channel",3.38328
"279","2018-06-12 15","BTT35",24.576916,-81.84723702,0,"Day",0.206649,"outgoing","seagrass",2,"channel",3.38328
"280","2018-06-12 16","BTT35",24.576916,-81.84723702,0,"Day",0.066354,"outgoing","seagrass",2,"channel",3.38328
"281","2018-06-12 17","BTT35",24.576916,-81.84723702,0,"Day",-0.049876,"outgoing","seagrass",2,"channel",3.38328
"282","2018-06-12 18","BTT35",24.576916,-81.84723702,0,"Day",-0.115573,"low","seagrass",2,"channel",3.38328
"283","2018-06-12 19","BTT35",24.576916,-81.84723702,0,"Day",-0.122021,"low","seagrass",2,"channel",3.38328
"284","2018-06-12 20","BTT35",24.576916,-81.84723702,0,"Day",-0.074549,"low","seagrass",2,"channel",3.38328
"285","2018-06-12 21","BTT35",24.576916,-81.84723702,0,"Night",0.004516,"incoming","seagrass",2,"channel",3.38328
"286","2018-06-12 22","BTT35",24.576916,-81.84723702,0,"Night",0.09385,"incoming","seagrass",2,"channel",3.38328
"287","2018-06-12 23","BTT35",24.576916,-81.84723702,0,"Night",0.179015,"incoming","seagrass",2,"channel",3.38328
"288","2018-06-13 00","BTT35",24.576916,-81.84723702,0,"Night",0.246673,"high","seagrass",2,"channel",3.38328
"289","2018-06-13 01","BTT35",24.576916,-81.84723702,0,"Night",0.280408,"high","seagrass",2,"channel",3.38328
"290","2018-06-13 02","BTT35",24.576916,-81.84723702,0,"Night",0.269692,"high","seagrass",2,"channel",3.38328
"291","2018-06-13 03","BTT35",24.576916,-81.84723702,0,"Night",0.221762,"outgoing","seagrass",2,"channel",3.38328
"292","2018-06-13 04","BTT35",24.576916,-81.84723702,0,"Night",0.154676,"outgoing","seagrass",2,"channel",3.38328
"293","2018-06-13 05","BTT35",24.576916,-81.84723702,0,"Night",0.096966,"low","seagrass",2,"channel",3.38328
"294","2018-06-13 06","BTT35",24.576916,-81.84723702,0,"Night",0.075177,"low","seagrass",2,"channel",3.38328
"295","2018-06-13 07","BTT35",24.576916,-81.84723702,0,"Day",0.106979,"low","seagrass",2,"channel",3.38328
"296","2018-06-13 08","BTT35",24.576916,-81.84723702,0,"Day",0.187167,"incoming","seagrass",2,"channel",3.38328
"297","2018-06-13 09","BTT35",24.576916,-81.84723702,0,"Day",0.289154,"incoming","seagrass",2,"channel",3.38328
"298","2018-06-13 10","BTT35",24.576916,-81.84723702,0,"Day",0.386288,"incoming","seagrass",2,"channel",3.38328
"299","2018-06-13 11","BTT35",24.576916,-81.84723702,0,"Day",0.460884,"high","seagrass",2,"channel",3.38328
"300","2018-06-13 12","BTT35",24.576916,-81.84723702,0,"Day",0.500589,"high","seagrass",2,"channel",3.38328
"301","2018-06-13 13","BTT35",24.576916,-81.84723702,0,"Day",0.493627,"high","seagrass",2,"channel",3.38328
"302","2018-06-13 14","BTT35",24.576916,-81.84723702,0,"Day",0.43455,"outgoing","seagrass",2,"channel",3.38328
"303","2018-06-13 15","BTT35",24.576916,-81.84723702,0,"Day",0.323231,"outgoing","seagrass",2,"channel",3.38328
"304","2018-06-13 16","BTT35",24.576916,-81.84723702,0,"Day",0.176342,"outgoing","seagrass",2,"channel",3.38328
"305","2018-06-13 17","BTT35",24.576916,-81.84723702,0,"Day",0.026307,"outgoing","seagrass",2,"channel",3.38328
"306","2018-06-13 18","BTT35",24.576916,-81.84723702,0,"Day",-0.090367,"low","seagrass",2,"channel",3.38328
"307","2018-06-13 19","BTT35",24.576916,-81.84723702,0,"Day",-0.149066,"low","seagrass",2,"channel",3.38328
"308","2018-06-13 20","BTT35",24.576916,-81.84723702,0,"Day",-0.144514,"low","seagrass",2,"channel",3.38328
"309","2018-06-13 21","BTT35",24.576916,-81.84723702,0,"Night",-0.08631,"incoming","seagrass",2,"channel",3.38328
"310","2018-06-13 22","BTT35",24.576916,-81.84723702,0,"Night",0.000419,"incoming","seagrass",2,"channel",3.38328
"311","2018-06-13 23","BTT35",24.576916,-81.84723702,0,"Night",0.094841,"incoming","seagrass",2,"channel",3.38328
"312","2018-06-14 00","BTT35",24.576916,-81.84723702,0,"Night",0.1827,"incoming","seagrass",2,"channel",3.38328
"313","2018-06-14 01","BTT35",24.576916,-81.84723702,0,"Night",0.249358,"high","seagrass",2,"channel",3.38328
"314","2018-06-14 02","BTT35",24.576916,-81.84723702,0,"Night",0.277189,"high","seagrass",2,"channel",3.38328
"315","2018-06-14 03","BTT35",24.576916,-81.84723702,0,"Night",0.258767,"high","seagrass",2,"channel",3.38328
"316","2018-06-14 04","BTT35",24.576916,-81.84723702,0,"Night",0.204353,"outgoing","seagrass",2,"channel",3.38328
"317","2018-06-14 05","BTT35",24.576916,-81.84723702,0,"Night",0.135718,"outgoing","seagrass",2,"channel",3.38328
"318","2018-06-14 06","BTT35",24.576916,-81.84723702,0,"Night",0.083344,"low","seagrass",2,"channel",3.38328
"319","2018-06-14 07","BTT35",24.576916,-81.84723702,0,"Day",0.072883,"low","seagrass",2,"channel",3.38328
"320","2018-06-14 08","BTT35",24.576916,-81.84723702,0,"Day",0.119978,"low","seagrass",2,"channel",3.38328
"321","2018-06-14 09","BTT35",24.576916,-81.84723702,0,"Day",0.212047,"incoming","seagrass",2,"channel",3.38328
"322","2018-06-14 10","BTT35",24.576916,-81.84723702,0,"Day",0.319967,"incoming","seagrass",2,"channel",3.38328
"323","2018-06-14 11","BTT35",24.576916,-81.84723702,0,"Day",0.417869,"incoming","seagrass",2,"channel",3.38328
"324","2018-06-14 12","BTT35",24.576916,-81.84723702,0,"Day",0.489163,"high","seagrass",2,"channel",3.38328
"325","2018-06-14 13","BTT35",24.576916,-81.84723702,0,"Day",0.521262,"high","seagrass",2,"channel",3.38328
"326","2018-06-14 14","BTT35",24.576916,-81.84723702,0,"Day",0.503136,"high","seagrass",2,"channel",3.38328
"327","2018-06-14 15","BTT35",24.576916,-81.84723702,0,"Day",0.430072,"outgoing","seagrass",2,"channel",3.38328
"328","2018-06-14 16","BTT35",24.576916,-81.84723702,0,"Day",0.305021,"outgoing","seagrass",2,"channel",3.38328
"329","2018-06-14 17","BTT35",24.576916,-81.84723702,0,"Day",0.149076,"outgoing","seagrass",2,"channel",3.38328
"330","2018-06-14 18","BTT35",24.576916,-81.84723702,0,"Day",-0.00225,"outgoing","seagrass",2,"channel",3.38328
"331","2018-06-14 19","BTT35",24.576916,-81.84723702,0,"Day",-0.112913,"low","seagrass",2,"channel",3.38328
"332","2018-06-14 20","BTT35",24.576916,-81.84723702,0,"Day",-0.161707,"low","seagrass",2,"channel",3.38328
"333","2018-06-14 21","BTT35",24.576916,-81.84723702,0,"Night",-0.146654,"low","seagrass",2,"channel",3.38328
"334","2018-06-14 22","BTT35",24.576916,-81.84723702,0,"Night",-0.081143,"incoming","seagrass",2,"channel",3.38328
"335","2018-06-14 23","BTT35",24.576916,-81.84723702,0,"Night",0.009053,"incoming","seagrass",2,"channel",3.38328
"336","2018-06-15 00","BTT35",24.576916,-81.84723702,0,"Night",0.104389,"incoming","seagrass",2,"channel",3.38328
"337","2018-06-15 01","BTT35",24.576916,-81.84723702,0,"Night",0.190751,"incoming","seagrass",2,"channel",3.38328
"338","2018-06-15 02","BTT35",24.576916,-81.84723702,0,"Night",0.252365,"high","seagrass",2,"channel",3.38328
"339","2018-06-15 03","BTT35",24.576916,-81.84723702,0,"Night",0.271673,"high","seagrass",2,"channel",3.38328
"340","2018-06-15 04","BTT35",24.576916,-81.84723702,0,"Night",0.245709,"high","seagrass",2,"channel",3.38328
"341","2018-06-15 05","BTT35",24.576916,-81.84723702,0,"Night",0.186865,"outgoing","seagrass",2,"channel",3.38328
"342","2018-06-15 06","BTT35",24.576916,-81.84723702,0,"Night",0.119558,"low","seagrass",2,"channel",3.38328
"343","2018-06-15 07","BTT35",24.576916,-81.84723702,0,"Day",0.074293,"low","seagrass",2,"channel",3.38328
"344","2018-06-15 08","BTT35",24.576916,-81.84723702,0,"Day",0.074824,"low","seagrass",2,"channel",3.38328
"345","2018-06-15 09","BTT35",24.576916,-81.84723702,0,"Day",0.132905,"incoming","seagrass",2,"channel",3.38328
"346","2018-06-15 10","BTT35",24.576916,-81.84723702,0,"Day",0.230843,"incoming","seagrass",2,"channel",3.38328
"347","2018-06-15 11","BTT35",24.576916,-81.84723702,0,"Day",0.339363,"incoming","seagrass",2,"channel",3.38328
"348","2018-06-15 12","BTT35",24.576916,-81.84723702,0,"Day",0.434401,"incoming","seagrass",2,"channel",3.38328
"349","2018-06-15 13","BTT35",24.576916,-81.84723702,0,"Day",0.500582,"high","seagrass",2,"channel",3.38328
"350","2018-06-15 14","BTT35",24.576916,-81.84723702,0,"Day",0.524986,"high","seagrass",2,"channel",3.38328
"351","2018-06-15 15","BTT35",24.576916,-81.84723702,0,"Day",0.498014,"high","seagrass",2,"channel",3.38328
"352","2018-06-15 16","BTT35",24.576916,-81.84723702,0,"Day",0.415876,"outgoing","seagrass",2,"channel",3.38328
"353","2018-06-15 17","BTT35",24.576916,-81.84723702,0,"Day",0.284724,"outgoing","seagrass",2,"channel",3.38328
"354","2018-06-15 18","BTT35",24.576916,-81.84723702,0,"Day",0.128784,"outgoing","seagrass",2,"channel",3.38328
"355","2018-06-15 19","BTT35",24.576916,-81.84723702,0,"Day",-0.015763,"outgoing","seagrass",2,"channel",3.38328
"356","2018-06-15 20","BTT35",24.576916,-81.84723702,0,"Day",-0.115488,"low","seagrass",2,"channel",3.38328
"357","2018-06-15 21","BTT35",24.576916,-81.84723702,0,"Night",-0.153334,"low","seagrass",2,"channel",3.38328
"358","2018-06-15 22","BTT35",24.576916,-81.84723702,0,"Night",-0.129862,"low","seagrass",2,"channel",3.38328
"359","2018-06-15 23","BTT35",24.576916,-81.84723702,0,"Night",-0.060929,"incoming","seagrass",2,"channel",3.38328
"360","2018-06-16 00","BTT35",24.576916,-81.84723702,0,"Night",0.028843,"incoming","seagrass",2,"channel",3.38328
"361","2018-06-16 01","BTT35",24.576916,-81.84723702,0,"Night",0.121436,"incoming","seagrass",2,"channel",3.38328
"362","2018-06-16 02","BTT35",24.576916,-81.84723702,0,"Night",0.202809,"incoming","seagrass",2,"channel",3.38328
"363","2018-06-16 03","BTT35",24.576916,-81.84723702,0,"Night",0.256644,"high","seagrass",2,"channel",3.38328
"364","2018-06-16 04","BTT35",24.576916,-81.84723702,0,"Night",0.266995,"high","seagrass",2,"channel",3.38328
"365","2018-06-16 05","BTT35",24.576916,-81.84723702,0,"Night",0.234945,"high","seagrass",2,"channel",3.38328
"366","2018-06-16 06","BTT35",24.576916,-81.84723702,0,"Night",0.174319,"outgoing","seagrass",2,"channel",3.38328
"367","2018-06-16 07","BTT35",24.576916,-81.84723702,0,"Day",0.110448,"low","seagrass",2,"channel",3.38328
"368","2018-06-16 08","BTT35",24.576916,-81.84723702,0,"Day",0.072156,"low","seagrass",2,"channel",3.38328
"369","2018-06-16 09","BTT35",24.576916,-81.84723702,0,"Day",0.08049,"low","seagrass",2,"channel",3.38328
"370","2018-06-16 10","BTT35",24.576916,-81.84723702,0,"Day",0.14302,"incoming","seagrass",2,"channel",3.38328
"371","2018-06-16 11","BTT35",24.576916,-81.84723702,0,"Day",0.239913,"incoming","seagrass",2,"channel",3.38328
"372","2018-06-16 12","BTT35",24.576916,-81.84723702,0,"Day",0.343672,"incoming","seagrass",2,"channel",3.38328
"373","2018-06-16 13","BTT35",24.576916,-81.84723702,0,"Day",0.432704,"incoming","seagrass",2,"channel",3.38328
"374","2018-06-16 14","BTT35",24.576916,-81.84723702,0,"Day",0.492603,"high","seagrass",2,"channel",3.38328
"375","2018-06-16 15","BTT35",24.576916,-81.84723702,0,"Day",0.510433,"high","seagrass",2,"channel",3.38328
"376","2018-06-16 16","BTT35",24.576916,-81.84723702,0,"Day",0.478196,"high","seagrass",2,"channel",3.38328
"377","2018-06-16 17","BTT35",24.576916,-81.84723702,0,"Day",0.393343,"outgoing","seagrass",2,"channel",3.38328
"378","2018-06-16 18","BTT35",24.576916,-81.84723702,0,"Day",0.264698,"outgoing","seagrass",2,"channel",3.38328
"379","2018-06-16 19","BTT35",24.576916,-81.84723702,0,"Day",0.117499,"outgoing","seagrass",2,"channel",3.38328
"380","2018-06-16 20","BTT35",24.576916,-81.84723702,0,"Day",-0.013902,"outgoing","seagrass",2,"channel",3.38328
"381","2018-06-16 21","BTT35",24.576916,-81.84723702,0,"Night",-0.099847,"low","seagrass",2,"channel",3.38328
"382","2018-06-16 22","BTT35",24.576916,-81.84723702,0,"Night",-0.127329,"low","seagrass",2,"channel",3.38328
"383","2018-06-16 23","BTT35",24.576916,-81.84723702,0,"Night",-0.098101,"low","seagrass",2,"channel",3.38328
"384","2018-06-17 00","BTT35",24.576916,-81.84723702,0,"Night",-0.028978,"incoming","seagrass",2,"channel",3.38328
"385","2018-06-17 01","BTT35",24.576916,-81.84723702,0,"Night",0.057566,"incoming","seagrass",2,"channel",3.38328
"386","2018-06-17 02","BTT35",24.576916,-81.84723702,0,"Night",0.144973,"incoming","seagrass",2,"channel",3.38328
"387","2018-06-17 03","BTT35",24.576916,-81.84723702,0,"Night",0.219233,"incoming","seagrass",2,"channel",3.38328
"388","2018-06-17 04","BTT35",24.576916,-81.84723702,0,"Night",0.264339,"high","seagrass",2,"channel",3.38328
"389","2018-06-17 05","BTT35",24.576916,-81.84723702,0,"Night",0.266987,"high","seagrass",2,"channel",3.38328
"390","2018-06-17 06","BTT35",24.576916,-81.84723702,0,"Night",0.231063,"high","seagrass",2,"channel",3.38328
"391","2018-06-17 07","BTT35",24.576916,-81.84723702,0,"Day",0.17083,"outgoing","seagrass",2,"channel",3.38328
"392","2018-06-17 08","BTT35",24.576916,-81.84723702,0,"Day",0.110867,"low","seagrass",2,"channel",3.38328
"393","2018-06-17 09","BTT35",24.576916,-81.84723702,0,"Day",0.07716,"low","seagrass",2,"channel",3.38328
"394","2018-06-17 10","BTT35",24.576916,-81.84723702,0,"Day",0.087663,"low","seagrass",2,"channel",3.38328
"395","2018-06-17 11","BTT35",24.576916,-81.84723702,0,"Day",0.147138,"incoming","seagrass",2,"channel",3.38328
"396","2018-06-17 12","BTT35",24.576916,-81.84723702,0,"Day",0.236449,"incoming","seagrass",2,"channel",3.38328
"397","2018-06-17 13","BTT35",24.576916,-81.84723702,0,"Day",0.331092,"incoming","seagrass",2,"channel",3.38328
"398","2018-06-17 14","BTT35",24.576916,-81.84723702,0,"Day",0.41183,"incoming","seagrass",2,"channel",3.38328
"399","2018-06-17 15","BTT35",24.576916,-81.84723702,0,"Day",0.465183,"high","seagrass",2,"channel",3.38328
"400","2018-06-17 16","BTT35",24.576916,-81.84723702,0,"Day",0.478657,"high","seagrass",2,"channel",3.38328
"401","2018-06-17 17","BTT35",24.576916,-81.84723702,0,"Day",0.445676,"high","seagrass",2,"channel",3.38328
"402","2018-06-17 18","BTT35",24.576916,-81.84723702,0,"Day",0.365108,"outgoing","seagrass",2,"channel",3.38328
"403","2018-06-17 19","BTT35",24.576916,-81.84723702,0,"Day",0.246832,"outgoing","seagrass",2,"channel",3.38328
"404","2018-06-17 20","BTT35",24.576916,-81.84723702,0,"Day",0.115086,"outgoing","seagrass",2,"channel",3.38328
"405","2018-06-17 21","BTT35",24.576916,-81.84723702,0,"Night",0.000778,"outgoing","seagrass",2,"channel",3.38328
"406","2018-06-17 22","BTT35",24.576916,-81.84723702,0,"Night",-0.070763,"low","seagrass",2,"channel",3.38328
"407","2018-06-17 23","BTT35",24.576916,-81.84723702,0,"Night",-0.089297,"low","seagrass",2,"channel",3.38328
